Employee ID,Age,Department,DistanceFromHome,Education,EnvironmentSatisfaction,Gender,JobInvolvement,JobLevel,JobRotation,FeedbackFromManager,Mentoring,Autonomy,JobRole,MonthlyIncome,NumCompaniesWorked,OverTime,PercentSalaryHike,RelationshipSatisfaction,Tools,TotalWorkingYears,Training,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Performance
47556,34.0,Research and Development,21,4.0,4.0,Male,3,1,2,H,N,H,Research and Design Specialists,2996.0,4.0,No,14.0,3.0,H,10.0,Y,3.0,4.0,3.0,1.0,3.0,73
47604,48.0,Research and Development,9,3.0,4.0,Male,2,5,2,L,Y,H,Research Director,19665.0,3.0,No,12.0,4.0,H,29.0,Y,3.0,22.0,10.0,12.0,9.0,78
47680,48.0,Sales,15,5.0,2.0,Female,3,2,4,H,N,H,Sales Executive,4051.0,2.0,No,14.0,1.0,H,14.0,Y,3.0,9.0,7.0,6.0,7.0,64
47942,36.0,Research and Development,7,4.0,1.0,Male,3,2,2,H,Y,H,Manufacturing Director,7779.0,4.0,No,20.0,1.0,L,18.0,Y,3.0,11.0,9.0,0.0,9.0,59
47990,44.0,Research and Development,12,1.0,2.0,Male,3,3,2,L,N,H,Manufacturing Director,10209.0,6.0,Yes,18.0,2.0,H,16.0,Y,2.0,2.0,2.0,2.0,2.0,66
48160,32.0,Sales,24,1.0,3.0,Female,3,1,2,H,N,L,Sales Representative,2827.0,1.0,No,12.0,3.0,L,1.0,N,3.0,1.0,0.0,0.0,0.0,49
48217,42.0,Research and Development,19,4.0,3.0,Male,3,1,1,L,N,L,Research and Design Specialists,2936.0,2.0,No,22.0,2.0,H,10.0,Y,2.0,6.0,3.0,3.0,3.0,58
48238,55.0,Sales,9,3.0,1.0,Male,4,2,3,L,Y,H,IT specialists,6996.0,9.0,Yes,19.0,3.0,H,10.0,Y,3.0,5.0,4.0,1.0,5.0,84
48297,54.0,Research and Development,13,2.0,1.0,Female,3,2,1,L,Y,H,Research and Design Specialists,2897.0,5.0,No,11.0,3.0,L,9.0,Y,2.0,4.0,3.0,2.0,3.0,51
48316,33.0,Sales,24,3.0,4.0,Female,3,2,2,L,N,H,Sales Executive,5147.0,3.0,No,15.0,4.0,L,13.0,Y,2.0,11.0,7.0,1.0,7.0,73
48370,44.0,Research and Development,12,4.0,2.0,Male,4,2,3,L,Y,H,Customercare Representative,5033.0,8.0,No,15.0,4.0,H,10.0,Y,3.0,2.0,0.0,2.0,2.0,71
48577,37.0,Research and Development,6,4.0,3.0,Male,3,2,2,H,N,H,Manufacturing Director,4197.0,2.0,Yes,12.0,4.0,L,18.0,Y,2.0,1.0,0.0,0.0,1.0,60
48813,28.0,Production,7,3.0,3.0,Male,2,1,1,L,N,L,Machinists,2367.0,6.0,No,12.0,1.0,H,6.0,N,2.0,4.0,1.0,0.0,3.0,18
48866,58.0,Research and Development,14,4.0,3.0,Female,2,3,2,L,N,H,Manufacturing Director,10008.0,2.0,Yes,14.0,4.0,L,31.0,Y,2.0,10.0,9.0,5.0,9.0,59
48877,45.0,Sales,17,4.0,2.0,Female,2,2,1,L,Y,H,Sales Executive,5593.0,4.0,No,13.0,4.0,L,15.0,Y,3.0,15.0,10.0,4.0,12.0,55
48923,28.0,Research and Development,18,3.0,3.0,Male,2,1,4,H,Y,H,Research and Design Specialists,2703.0,8.0,Yes,14.0,4.0,L,3.0,Y,3.0,3.0,1.0,0.0,2.0,67
49036,45.0,Sales,7,3.0,1.0,Male,2,2,2,L,N,L,Sales Executive,4385.0,9.0,No,15.0,1.0,L,10.0,N,3.0,10.0,7.0,4.0,5.0,41
49089,37.0,Production,25,3.0,1.0,Male,3,1,1,L,N,H,Production Supervisors,6698.0,5.0,No,18.0,4.0,L,5.0,Y,3.0,6.0,6.0,1.0,4.0,38
49181,36.0,Sales,2,4.0,1.0,Male,3,2,1,L,Y,H,Sales Executive,5079.0,5.0,No,13.0,4.0,L,12.0,Y,3.0,7.0,7.0,0.0,7.0,51
49192,35.0,Sales,21,3.0,4.0,Male,2,3,2,L,Y,H,Sales Executive,10306.0,9.0,No,17.0,3.0,L,15.0,Y,3.0,13.0,12.0,6.0,0.0,54
49207,28.0,Finance,19,3.0,2.0,Male,3,2,1,L,Y,H,Accountant,8631.0,1.0,Yes,17.0,3.0,L,10.0,N,1.0,5.0,5.0,3.0,4.0,59
49208,43.0,Sales,9,4.0,4.0,Female,2,3,2,H,N,H,Sales Executive,10231.0,4.0,No,14.0,4.0,L,23.0,Y,4.0,21.0,7.0,15.0,17.0,73
49252,30.0,Research and Development,3,3.0,4.0,Male,3,1,2,L,N,L,Research and Design Specialists,3579.0,2.0,Yes,21.0,1.0,H,12.0,N,3.0,11.0,9.0,5.0,7.0,49
49353,36.0,Research and Development,3,4.0,4.0,Female,3,3,4,L,N,H,Customercare Representative,7094.0,6.0,No,12.0,1.0,L,10.0,Y,3.0,7.0,7.0,1.0,7.0,65
49402,35.0,Research and Development,7,3.0,3.0,Male,3,3,2,H,Y,H,Manufacturing Director,10221.0,9.0,No,21.0,2.0,L,17.0,Y,4.0,8.0,5.0,1.0,6.0,59
49583,28.0,Production,14,4.0,3.0,Male,3,1,2,L,N,L,Machinists,3441.0,1.0,Yes,13.0,3.0,L,2.0,N,2.0,2.0,2.0,2.0,2.0,46
49618,51.0,Research and Development,5,3.0,4.0,Male,1,2,4,H,N,H,Manufacturing Director,5482.0,5.0,No,18.0,4.0,H,13.0,Y,3.0,4.0,1.0,1.0,2.0,74
49647,51.0,Finance,23,3.0,1.0,Male,2,3,1,L,Y,L,Accountant,8012.0,2.0,Yes,15.0,2.0,L,5.0,Y,1.0,2.0,7.0,1.0,5.0,59
49665,26.0,Human Resources,6,1.0,3.0,Female,3,1,1,L,N,L,Human Resources,2942.0,1.0,No,23.0,4.0,L,8.0,N,3.0,8.0,7.0,5.0,7.0,39
49734,40.0,Research and Development,16,2.0,1.0,Male,3,2,1,H,N,H,Research and Design Specialists,3319.0,1.0,No,17.0,1.0,L,9.0,Y,3.0,9.0,8.0,4.0,7.0,58
49816,41.0,Human Resources,8,4.0,2.0,Male,2,5,2,H,N,H,Manager,19141.0,7.0,No,15.0,2.0,L,23.0,Y,2.0,21.0,6.0,12.0,6.0,61
49902,41.0,Research and Development,14,3.0,4.0,Male,3,1,2,L,Y,H,Research and Design Specialists,2782.0,7.0,No,22.0,1.0,L,12.0,Y,3.0,5.0,3.0,1.0,0.0,57
49940,23.0,Sales,24,3.0,3.0,Male,3,1,2,L,Y,L,Sales Representative,2275.0,8.0,Yes,21.0,2.0,L,3.0,N,3.0,3.0,2.0,0.0,2.0,44
50036,38.0,Production,15,2.0,4.0,Female,2,1,2,L,N,H,Machinists,3702.0,5.0,No,11.0,2.0,H,5.0,Y,3.0,5.0,4.0,0.0,4.0,52
50037,35.0,Research and Development,20,3.0,4.0,Male,3,3,1,H,N,H,Customercare Representative,7632.0,4.0,Yes,12.0,3.0,L,10.0,Y,3.0,8.0,7.0,0.0,0.0,55
50038,25.0,Sales,25,3.0,3.0,Male,2,2,2,H,N,H,Sales Executive,5744.0,1.0,Yes,11.0,4.0,H,6.0,N,3.0,6.0,4.0,0.0,3.0,69
50095,34.0,Research and Development,9,3.0,4.0,Male,2,2,4,H,N,H,Customercare Representative,5343.0,7.0,No,20.0,3.0,H,14.0,Y,3.0,13.0,9.0,4.0,9.0,79
50176,28.0,Research and Development,14,3.0,3.0,Female,3,1,2,H,Y,H,Research and Design Specialists,2377.0,2.0,No,18.0,2.0,L,6.0,Y,3.0,2.0,2.0,2.0,2.0,54
50266,34.0,Production,21,3.0,1.0,Male,1,2,2,L,N,H,Machinists,6074.0,1.0,Yes,24.0,4.0,L,9.0,N,3.0,9.0,7.0,0.0,6.0,32
50294,41.0,Sales,9,3.0,3.0,Female,3,2,2,L,N,H,Sales Executive,4103.0,3.0,No,17.0,4.0,L,10.0,Y,3.0,9.0,3.0,1.0,7.0,62
50366,28.0,Finance,7,4.0,1.0,Male,2,2,1,H,N,H,Accountant,9022.0,8.0,Yes,16.0,3.0,L,10.0,N,3.0,7.0,5.0,3.0,6.0,30
50380,25.0,Sales,3,1.0,3.0,Male,1,1,2,L,N,L,Sales Representative,1118.0,6.0,Yes,14.0,4.0,L,1.0,Y,3.0,1.0,0.0,1.0,0.0,50
50384,49.0,Research and Development,24,4.0,4.0,Male,3,2,2,H,N,H,Manufacturing Director,6804.0,1.0,Yes,15.0,1.0,L,7.0,Y,3.0,7.0,7.0,1.0,7.0,59
50405,40.0,Finance,8,4.0,1.0,Male,2,2,1,L,N,H,Accountant,9255.0,7.0,No,15.0,2.0,H,9.0,Y,3.0,8.0,4.0,1.0,6.0,35
50441,38.0,Finance,25,4.0,2.0,Male,3,3,1,L,N,H,Accountant,8686.0,6.0,No,16.0,4.0,H,5.0,Y,1.0,7.0,3.0,2.0,6.0,39
50458,40.0,Sales,17,3.0,3.0,Male,3,2,4,L,Y,H,Sales Executive,8396.0,3.0,No,14.0,2.0,L,8.0,Y,2.0,7.0,7.0,7.0,5.0,65
50512,33.0,Sales,17,4.0,4.0,Male,3,2,2,L,N,H,Sales Executive,5505.0,9.0,No,14.0,3.0,L,6.0,Y,3.0,6.0,2.0,0.0,4.0,60
50652,57.0,Research and Development,7,4.0,4.0,Male,3,2,1,H,N,H,Customercare Representative,6755.0,2.0,No,11.0,3.0,L,15.0,Y,3.0,3.0,2.0,1.0,2.0,55
50665,33.0,Sales,6,3.0,1.0,Male,4,2,2,H,Y,H,Sales Executive,4037.0,1.0,No,22.0,1.0,L,9.0,Y,3.0,9.0,8.0,0.0,8.0,61
50861,36.0,Human Resources,20,1.0,2.0,Male,2,2,2,L,Y,H,Human Resources,3886.0,7.0,No,21.0,4.0,H,10.0,Y,2.0,10.0,1.0,0.0,8.0,78
50900,30.0,Production,14,3.0,3.0,Male,3,1,2,H,N,L,Machinists,2097.0,4.0,No,15.0,3.0,L,9.0,Y,1.0,5.0,3.0,1.0,4.0,60
50946,60.0,Research and Development,12,3.0,1.0,Female,3,5,2,L,N,H,Manager,19566.0,5.0,No,11.0,4.0,L,33.0,N,1.0,29.0,8.0,11.0,10.0,44
50994,42.0,Research and Development,5,3.0,2.0,Male,4,2,4,L,Y,L,Customercare Representative,5538.0,4.0,No,18.0,3.0,H,10.0,Y,2.0,0.0,0.0,0.0,0.0,67
51006,39.0,Research and Development,5,2.0,1.0,Male,3,2,1,H,N,H,Manufacturing Director,4534.0,6.0,No,11.0,1.0,L,9.0,Y,3.0,8.0,7.0,1.0,7.0,51
51051,33.0,Sales,20,3.0,1.0,Female,3,2,1,L,N,L,Sales Executive,5324.0,9.0,No,15.0,3.0,L,6.0,N,3.0,3.0,2.0,0.0,2.0,20
51064,40.0,Production,19,4.0,1.0,Male,3,1,2,L,Y,H,Machinists,2406.0,3.0,No,19.0,3.0,L,8.0,Y,2.0,1.0,0.0,0.0,0.0,72
51150,29.0,Research and Development,22,1.0,3.0,Male,2,1,1,L,N,L,Research and Design Specialists,2389.0,1.0,Yes,13.0,3.0,L,4.0,N,2.0,4.0,3.0,0.0,1.0,15
51197,48.0,Research and Development,7,3.0,4.0,Female,3,4,1,L,N,H,Manager,17174.0,8.0,No,11.0,2.0,H,24.0,N,3.0,22.0,17.0,4.0,7.0,34
51260,31.0,Research and Development,16,4.0,3.0,Male,1,2,4,H,N,L,Manufacturing Director,4345.0,0.0,No,12.0,4.0,H,6.0,Y,3.0,5.0,4.0,1.0,4.0,69
51270,29.0,Research and Development,25,1.0,2.0,Female,1,1,2,L,Y,L,Research and Design Specialists,2168.0,9.0,Yes,18.0,1.0,L,6.0,N,2.0,5.0,4.0,1.0,3.0,41
51294,31.0,Research and Development,2,2.0,3.0,Male,2,1,1,H,N,L,Research and Design Specialists,2321.0,6.0,Yes,22.0,1.0,L,4.0,N,3.0,3.0,2.0,1.0,2.0,47
51295,33.0,Research and Development,15,5.0,4.0,Male,3,2,1,H,N,H,Customercare Representative,6388.0,5.0,Yes,17.0,1.0,H,14.0,Y,3.0,0.0,0.0,0.0,0.0,58
51344,28.0,Sales,14,2.0,2.0,Male,2,3,2,H,Y,H,Customercare Representative,8722.0,8.0,No,12.0,1.0,L,10.0,Y,2.0,10.0,7.0,1.0,9.0,53
51364,30.0,Production,18,2.0,4.0,Male,2,1,2,L,N,L,Machinists,2206.0,1.0,No,13.0,1.0,L,10.0,Y,3.0,10.0,0.0,1.0,8.0,50
51408,52.0,IT Support,21,3.0,2.0,Male,2,3,3,H,Y,H,IT specialists,9028.0,3.0,Yes,19.0,4.0,L,9.0,Y,3.0,5.0,2.0,3.0,4.0,65
51498,20.0,Research and Development,5,1.0,4.0,Male,3,1,2,L,N,L,Research and Design Specialists,1009.0,9.0,Yes,11.0,4.0,L,1.0,N,3.0,1.0,0.0,1.0,1.0,36
51673,47.0,Sales,15,4.0,4.0,Male,3,2,2,L,N,L,Sales Executive,4960.0,1.0,No,12.0,4.0,L,20.0,N,3.0,7.0,7.0,1.0,7.0,48
51685,50.0,Human Resources,3,3.0,1.0,Male,3,5,3,H,N,H,Manager,18200.0,5.0,No,11.0,3.0,H,32.0,Y,3.0,32.0,5.0,10.0,7.0,86
51737,51.0,Finance,17,4.0,1.0,Male,2,3,2,L,N,H,Accountant,9008.0,3.0,Yes,18.0,4.0,H,6.0,Y,3.0,10.0,7.0,3.0,3.0,29
51740,30.0,Sales,18,2.0,3.0,Male,3,3,2,L,Y,H,Sales Executive,7264.0,8.0,No,11.0,1.0,L,10.0,Y,4.0,8.0,4.0,7.0,7.0,70
51763,52.0,Sales,13,4.0,1.0,Male,3,1,1,L,N,L,Sales Representative,3482.0,5.0,No,15.0,2.0,H,16.0,N,2.0,9.0,8.0,0.0,0.0,37
51840,26.0,Research and Development,5,1.0,4.0,Male,4,3,3,L,N,L,Machinists,5100.0,6.0,No,15.0,1.0,H,6.0,Y,1.0,4.0,7.0,1.0,3.0,75
51938,35.0,Sales,19,4.0,4.0,Male,3,3,3,L,Y,H,Sales Executive,7823.0,4.0,No,13.0,2.0,H,12.0,Y,3.0,10.0,9.0,0.0,8.0,81
51972,25.0,Research and Development,25,3.0,1.0,Female,3,2,2,H,N,L,Manufacturing Director,4898.0,0.0,No,12.0,4.0,H,5.0,Y,3.0,4.0,2.0,1.0,2.0,68
52005,38.0,Sales,1,2.0,4.0,Male,2,2,3,H,N,H,Sales Executive,5249.0,3.0,No,18.0,4.0,H,13.0,Y,3.0,8.0,7.0,7.0,5.0,83
52061,22.0,Production,3,1.0,2.0,Male,1,1,1,L,Y,H,Machinists,2451.0,4.0,No,15.0,1.0,L,4.0,Y,2.0,4.0,3.0,1.0,1.0,58
52076,32.0,Sales,7,4.0,2.0,Male,3,2,3,H,Y,H,Sales Executive,4403.0,3.0,No,11.0,3.0,H,8.0,Y,2.0,5.0,2.0,0.0,3.0,81
52138,29.0,Production,21,1.0,4.0,Female,3,1,2,H,N,H,Machinists,3180.0,8.0,No,13.0,3.0,H,4.0,Y,3.0,3.0,2.0,0.0,2.0,66
52205,33.0,Sales,13,3.0,1.0,Female,3,3,2,L,N,H,Sales Executive,8564.0,1.0,Yes,20.0,3.0,L,11.0,N,2.0,0.0,0.0,0.0,0.0,46
52246,33.0,Sales,25,5.0,4.0,Male,4,3,4,L,Y,H,Sales Executive,8380.0,5.0,Yes,14.0,4.0,L,10.0,Y,3.0,9.0,8.0,0.0,8.0,79
52311,38.0,Research and Development,18,3.0,4.0,Female,2,2,1,L,Y,H,Research and Design Specialists,2133.0,7.0,Yes,16.0,3.0,L,20.0,Y,3.0,20.0,11.0,0.0,7.0,55
52351,39.0,Research and Development,12,2.0,3.0,Male,3,3,2,H,Y,H,Customercare Representative,10920.0,9.0,No,21.0,2.0,H,13.0,N,3.0,6.0,4.0,0.0,5.0,41
52386,43.0,Finance,5,3.0,1.0,Male,3,3,1,L,N,H,Accountant,8917.0,6.0,No,19.0,3.0,L,7.0,N,1.0,2.0,6.0,1.0,2.0,50
52431,27.0,Research and Development,12,4.0,1.0,Female,2,1,1,H,N,H,Research and Design Specialists,2187.0,4.0,No,12.0,3.0,L,6.0,Y,2.0,5.0,3.0,0.0,3.0,58
52464,53.0,Finance,14,3.0,2.0,Male,3,3,2,L,N,H,Accountant,9596.0,3.0,Yes,19.0,4.0,L,5.0,N,1.0,9.0,6.0,1.0,7.0,45
52587,29.0,Sales,24,3.0,4.0,Male,3,1,2,H,N,H,Sales Representative,2297.0,3.0,No,14.0,4.0,L,2.0,Y,3.0,2.0,2.0,2.0,2.0,70
52630,38.0,Research and Development,22,3.0,1.0,Male,2,2,2,H,Y,H,Customercare Representative,6288.0,6.0,No,15.0,3.0,L,13.0,Y,2.0,4.0,3.0,1.0,2.0,70
52665,40.0,Research and Development,12,3.0,3.0,Male,3,1,2,L,Y,H,Research and Design Specialists,2345.0,4.0,No,14.0,3.0,H,8.0,Y,4.0,3.0,1.0,1.0,2.0,68
52701,34.0,Research and Development,25,3.0,3.0,Female,4,1,2,L,Y,L,Research and Design Specialists,2585.0,4.0,No,17.0,4.0,H,2.0,N,2.0,1.0,0.0,0.0,0.0,44
52760,48.0,Production,24,2.0,4.0,Male,4,1,2,L,N,H,Machinists,2559.0,4.0,No,11.0,3.0,L,7.0,Y,2.0,1.0,0.0,0.0,0.0,62
52765,40.0,Research and Development,10,4.0,1.0,Male,3,4,2,L,N,H,Manager,16823.0,2.0,No,11.0,1.0,H,22.0,N,3.0,19.0,7.0,11.0,16.0,46
52771,33.0,Finance,16,3.0,1.0,Female,3,2,4,L,N,H,Accountant,8833.0,6.0,Yes,18.0,4.0,H,8.0,N,3.0,2.0,2.0,2.0,6.0,35
52840,35.0,Sales,11,4.0,2.0,Female,2,1,2,H,Y,L,Sales Representative,2430.0,9.0,No,23.0,1.0,H,6.0,N,3.0,5.0,3.0,4.0,2.0,43
53023,37.0,Sales,15,4.0,1.0,Male,2,3,1,H,Y,H,Sales Executive,10609.0,4.0,No,11.0,3.0,L,17.0,Y,1.0,14.0,1.0,11.0,7.0,51
53081,35.0,Production,20,4.0,2.0,Female,4,3,3,L,N,H,Production Supervisors,6058.0,1.0,No,18.0,1.0,H,7.0,Y,2.0,9.0,4.0,1.0,2.0,33
53151,21.0,Sales,23,2.0,1.0,Male,3,1,2,H,N,H,Sales Representative,2610.0,1.0,No,24.0,3.0,H,3.0,Y,2.0,3.0,2.0,2.0,2.0,66
53267,31.0,Finance,1,3.0,2.0,Female,2,3,2,H,Y,H,Accountant,9830.0,2.0,Yes,20.0,3.0,L,5.0,Y,3.0,2.0,5.0,1.0,3.0,64
53303,35.0,Sales,22,4.0,4.0,Male,3,2,1,L,Y,L,Sales Executive,4581.0,8.0,Yes,24.0,1.0,L,13.0,N,4.0,11.0,9.0,6.0,7.0,29
53366,44.0,Finance,7,4.0,2.0,Male,3,3,4,L,N,H,Accountant,8173.0,7.0,Yes,15.0,4.0,H,6.0,N,1.0,9.0,6.0,2.0,7.0,32
53448,52.0,Production,13,4.0,3.0,Female,3,1,1,L,N,L,Machinists,2950.0,2.0,No,13.0,3.0,L,12.0,N,1.0,5.0,4.0,0.0,4.0,31
53542,30.0,Production,24,2.0,4.0,Male,3,1,2,L,Y,H,Machinists,3748.0,4.0,No,13.0,3.0,L,12.0,Y,2.0,12.0,8.0,1.0,7.0,70
53571,55.0,Research and Development,2,3.0,3.0,Male,2,5,4,L,Y,H,Research Director,19038.0,4.0,No,12.0,2.0,L,34.0,Y,3.0,1.0,0.0,0.0,0.0,74
53627,27.0,Production,22,1.0,1.0,Male,3,1,2,L,N,L,Machinists,3468.0,9.0,No,12.0,4.0,L,6.0,N,3.0,2.0,2.0,2.0,2.0,42
53696,31.0,Sales,22,4.0,1.0,Female,2,2,2,L,N,L,Sales Executive,5468.0,5.0,No,14.0,1.0,H,13.0,N,3.0,12.0,7.0,5.0,7.0,45
53808,35.0,Research and Development,9,3.0,3.0,Male,2,3,2,H,N,H,Manufacturing Director,10274.0,8.0,No,18.0,2.0,H,15.0,Y,4.0,7.0,7.0,6.0,4.0,93
53821,33.0,Production,15,4.0,1.0,Male,2,2,3,L,N,L,Production Supervisors,5758.0,7.0,Yes,15.0,1.0,L,9.0,N,1.0,2.0,2.0,1.0,5.0,37
53827,28.0,Finance,17,4.0,1.0,Female,3,2,3,H,N,H,Accountant,8716.0,2.0,Yes,16.0,1.0,H,5.0,N,2.0,10.0,3.0,3.0,4.0,49
53857,29.0,Research and Development,12,1.0,1.0,Male,3,2,4,H,N,H,Customercare Representative,8853.0,1.0,No,19.0,4.0,H,6.0,Y,4.0,6.0,4.0,1.0,3.0,67
54053,42.0,Production,4,3.0,3.0,Female,4,2,4,L,Y,H,Machinists,5231.0,1.0,Yes,13.0,2.0,H,17.0,Y,2.0,5.0,3.0,1.0,3.0,74
54055,19.0,Human Resources,14,2.0,1.0,Male,2,1,1,L,N,L,Human Resources,2564.0,1.0,No,12.0,3.0,L,1.0,N,4.0,1.0,0.0,0.0,0.0,29
54187,36.0,Sales,4,4.0,2.0,Female,2,2,2,L,N,L,Sales Executive,5673.0,8.0,Yes,13.0,1.0,H,10.0,N,3.0,10.0,9.0,1.0,7.0,43
54222,47.0,Finance,12,4.0,1.0,Female,3,3,3,H,N,H,Accountant,9542.0,2.0,No,15.0,3.0,H,9.0,N,3.0,7.0,7.0,3.0,4.0,48
54360,40.0,Research and Development,25,3.0,3.0,Male,3,2,4,L,Y,H,Research and Design Specialists,4661.0,3.0,No,13.0,3.0,L,9.0,Y,3.0,9.0,8.0,8.0,8.0,67
54413,42.0,Production,8,3.0,2.0,Male,1,2,2,H,N,L,Machinists,4272.0,7.0,No,19.0,1.0,L,16.0,N,3.0,1.0,0.0,0.0,0.0,49
54456,36.0,Sales,1,2.0,2.0,Male,3,2,3,H,Y,H,Sales Executive,6201.0,5.0,Yes,14.0,4.0,H,18.0,Y,2.0,18.0,14.0,4.0,11.0,87
54481,40.0,Production,14,4.0,1.0,Female,2,4,1,L,N,H,Production Supervisors,6377.0,2.0,Yes,18.0,4.0,L,6.0,N,1.0,10.0,7.0,2.0,7.0,39
54516,45.0,Sales,9,4.0,3.0,Female,3,2,1,L,Y,H,Sales Executive,5154.0,2.0,No,22.0,2.0,H,10.0,Y,4.0,8.0,7.0,5.0,7.0,55
54535,42.0,Research and Development,10,3.0,3.0,Male,3,3,4,L,Y,H,Research Director,13348.0,4.0,No,13.0,2.0,L,18.0,Y,4.0,13.0,7.0,5.0,7.0,69
54542,18.0,Production,14,1.0,3.0,Male,3,1,1,H,N,H,Machinists,1904.0,8.0,No,12.0,4.0,L,0.0,Y,3.0,0.0,0.0,0.0,0.0,55
54630,54.0,Finance,23,4.0,2.0,Male,2,3,3,L,Y,H,Accountant,8424.0,4.0,No,19.0,1.0,L,7.0,Y,3.0,2.0,5.0,3.0,3.0,55
54748,54.0,Production,25,4.0,3.0,Female,3,2,2,H,N,L,Machinists,3780.0,7.0,No,11.0,3.0,L,19.0,Y,3.0,1.0,0.0,0.0,0.0,60
54888,39.0,Production,16,3.0,2.0,Male,4,2,1,L,N,L,Production Supervisors,5880.0,6.0,No,18.0,1.0,L,7.0,N,1.0,2.0,4.0,3.0,7.0,30
54953,46.0,Sales,8,3.0,1.0,Male,3,3,1,L,N,H,Sales Executive,10096.0,7.0,No,11.0,1.0,L,28.0,N,4.0,7.0,7.0,4.0,3.0,37
55130,48.0,Finance,23,3.0,2.0,Female,3,2,2,L,Y,H,Accountant,8836.0,4.0,No,18.0,3.0,L,7.0,N,2.0,4.0,4.0,1.0,6.0,75
55184,45.0,Sales,10,3.0,4.0,Female,2,3,2,L,Y,L,Sales Executive,8865.0,6.0,No,12.0,4.0,L,23.0,Y,3.0,19.0,7.0,12.0,8.0,50
55236,32.0,Production,18,3.0,4.0,Male,3,1,2,L,Y,H,Machinists,2314.0,8.0,No,12.0,2.0,L,4.0,Y,3.0,3.0,0.0,0.0,2.0,68
55268,58.0,Research and Development,21,4.0,4.0,Female,3,3,1,L,Y,H,Customercare Representative,10312.0,1.0,No,12.0,4.0,L,40.0,N,2.0,40.0,10.0,15.0,6.0,26
55269,52.0,Research and Development,18,4.0,3.0,Male,2,2,2,L,N,L,Research and Design Specialists,4941.0,2.0,No,15.0,1.0,L,11.0,N,2.0,8.0,2.0,7.0,7.0,43
55325,22.0,Research and Development,22,2.0,4.0,Male,3,1,2,L,Y,H,Research and Design Specialists,3375.0,8.0,No,12.0,4.0,L,4.0,Y,4.0,3.0,2.0,1.0,2.0,66
55454,46.0,Research and Development,9,4.0,3.0,Female,3,2,2,L,N,L,Manufacturing Director,5258.0,2.0,No,14.0,3.0,L,7.0,N,4.0,1.0,0.0,0.0,0.0,48
55502,55.0,Finance,12,3.0,1.0,Male,3,2,4,L,Y,H,Accountant,8618.0,2.0,Yes,15.0,4.0,L,8.0,Y,2.0,3.0,6.0,3.0,5.0,73
55523,31.0,Research and Development,10,2.0,3.0,Male,3,1,1,L,N,L,Research and Design Specialists,3065.0,6.0,Yes,13.0,4.0,H,4.0,N,4.0,4.0,2.0,2.0,3.0,39
55643,38.0,Sales,3,3.0,1.0,Male,2,1,2,L,Y,H,Sales Representative,2858.0,5.0,No,14.0,1.0,L,20.0,Y,2.0,1.0,0.0,0.0,0.0,54
55735,27.0,Research and Development,24,3.0,4.0,Female,2,1,2,L,Y,H,Research and Design Specialists,4774.0,1.0,No,19.0,4.0,H,8.0,Y,2.0,7.0,6.0,7.0,3.0,60
55903,38.0,Human Resources,11,4.0,3.0,Male,3,2,4,L,N,H,Human Resources,6077.0,3.0,No,11.0,3.0,H,10.0,Y,3.0,6.0,3.0,1.0,2.0,64
55993,56.0,Production,25,2.0,4.0,Male,3,1,2,L,Y,H,Machinists,2339.0,8.0,No,11.0,4.0,L,14.0,Y,1.0,10.0,9.0,9.0,8.0,53
56099,50.0,Research and Development,8,3.0,3.0,Female,3,5,2,L,Y,H,Manager,19926.0,3.0,No,15.0,2.0,L,21.0,N,3.0,5.0,4.0,4.0,4.0,49
56104,28.0,Production,23,2.0,3.0,Male,2,1,1,H,Y,L,Machinists,2561.0,8.0,No,11.0,3.0,L,8.0,N,2.0,0.0,0.0,0.0,0.0,38
56246,27.0,Sales,24,3.0,3.0,Female,4,1,1,H,Y,L,Sales Representative,2534.0,3.0,No,14.0,2.0,H,5.0,N,3.0,1.0,0.0,0.0,0.0,39
56262,47.0,Research and Development,17,1.0,3.0,Female,3,3,2,L,Y,H,Research Director,11957.0,7.0,No,18.0,1.0,L,14.0,Y,1.0,13.0,8.0,5.0,12.0,60
56380,56.0,Research and Development,25,4.0,3.0,Male,3,2,2,L,Y,H,Customercare Representative,6306.0,9.0,No,21.0,1.0,L,13.0,Y,2.0,13.0,12.0,1.0,9.0,57
56386,44.0,Research and Development,7,2.0,3.0,Male,4,5,4,L,Y,H,Manager,19190.0,6.0,No,14.0,4.0,L,26.0,Y,2.0,25.0,9.0,14.0,13.0,65
56409,38.0,Research and Development,23,3.0,2.0,Male,1,2,1,L,Y,L,Customercare Representative,5811.0,6.0,Yes,16.0,3.0,L,15.0,N,3.0,1.0,0.0,1.0,0.0,39
56434,47.0,Production,6,4.0,2.0,Female,3,1,2,L,Y,H,Machinists,2105.0,2.0,No,12.0,3.0,H,7.0,Y,3.0,2.0,2.0,2.0,0.0,61
56439,29.0,Research and Development,24,3.0,1.0,Male,3,2,4,L,Y,L,Customercare Representative,5373.0,6.0,No,12.0,1.0,L,6.0,Y,2.0,5.0,3.0,0.0,2.0,74
56684,32.0,Sales,20,3.0,2.0,Female,3,3,1,H,N,L,Sales Executive,8998.0,1.0,No,14.0,4.0,L,9.0,Y,3.0,9.0,8.0,3.0,7.0,58
